,genes,importance
133,MRPS21,0.0003068641923142698
376,GTF2F1,0.000306762736476158
424,TECR,0.0003056872966887354
248,METTL23,0.0003042939350755585
167,MYG1,0.0003014931364041649
207,HAGH,0.00030056212905434695
340,PFDN1,0.000300436101237369
217,RIOK3,0.0002980682716773151
281,CCNH,0.0002959461290026736
125,ELK3,0.0002925308423622751
284,LRBA,0.0002897055832046046
350,CCT7,0.0002892078876479334
287,UTP23,0.0002882045319108823
105,CUTALP,0.00028801939044727427
406,SOCS1,0.0002872630163907276
393,RP11.796E2.4,0.0002857784547409606
383,SLAMF7,0.000282152296507305
289,DAP3,0.0002811363424146078
398,BUB3,0.0002768893426668745
227,S100A12,0.0002764001565073185
262,EBLN3P,0.0002750742253259111
409,S1PR5,0.0002743161683562516
487,PTGER4,0.00027411411473460756
465,CENATAC,0.0002735736553450145
228,ORMDL1,0.0002722393978914121
450,CNTRL,0.0002709232108195137
452,KMT2A,0.0002706284360736655
46,CLPP,0.0002673079022624183
241,ZBTB20,0.0002669704121388579
275,CNIH1,0.0002653576254515638
411,TNRC6C,0.0002652077625394265
399,ZNF91,0.00026476101495381317
236,HMGA1,0.0002643483413591163
436,RPA3,0.0002639063012360436
239,ARL6IP4,0.0002636840094813956
42,CREM,0.0002629709382343634
45,RANBP6,0.0002623292309605128
437,ZZZ3,0.0002622814527872247
187,BNIP3L,0.00026202083695715925
428,STX17,0.0002599861194955485
129,FKBP8,0.00025933602672100197
332,TMED4,0.00025913159521419847
114,MECP2,0.00025720208010134536
395,PPP1R35,0.0002570634536521693
168,GLRX5,0.0002553363574389632
326,CLNS1A,0.00025504919129921315
347,MTERF4,0.0002546677136084256
29,MFHAS1,0.0002532041547783915
491,NAA15,0.00025272105087450125
427,ZC3H6,0.00025240242396950305
71,ABHD14B,0.0002495478207163065
445,PHF20,0.00024906681017650454
221,NCOA4,0.00024878089664932915
493,DBF4,0.00024794241554091523
421,SHFL,0.00024749689692618235
404,ZNF721,0.0002462345167858485
468,PITPNC1,0.00024533130886182696
405,ZBTB10,0.00024352940507662307
40,CEP85L,0.0002414658865172059
363,TXLNG,0.00023845234504130222
461,ATF7IP2,0.00023822445068740652
331,AKT3,0.00023765080461418426
374,SPINT2,0.00023630718360861372
312,RASA1,0.0002351908016594255
30,ANKRD55,0.00023407017763611715
346,USP36,0.00023404149773006145
