,genes,importance
1784,FCRL1,0.0022725949227118333
1789,FCRLA,0.0022410371393824765
3913,PVT1,0.002215770777137663
5794,SMARCB1,0.0021512077326227546
5467,RPS29,0.002150605442460062
2269,IGHM,0.0021476226395588166
1531,EBF1,0.002131411729990342
3335,NIBAN3,0.0021078228514468398
613,BTNL9,0.0020930613437880005
1086,CRIP1,0.0020827727072823543
2933,LY86,0.002023502043132598
529,BCAS4,0.001974277386994492
1071,CPNE5,0.0019185845555280351
5427,RPLP2,0.0019161346492597836
6025,SWAP70,0.0018835495344580661
5332,RPL23A,0.001882968265504189
3746,PNOC,0.0018494378055514684
250,AFF3,0.0018482250749449324
801,CD24,0.0018384126240888765
794,CD19,0.001773895229369595
3718,PLEKHG1,0.0017224620471796045
1331,CXCR4,0.0017112468709378126
1040,COL4A3,0.001699695360620717
511,BACE2,0.0016966179001494694
2446,JCHAIN,0.0016767190326674114
6101,TCF4,0.0016285737159869868
703,CAPG,0.0016135167128026816
3720,PLEKHG7,0.0016068548703679132
5314,RPL18A,0.0016028824888173027
6122,TEX9,0.0016026424692624245
3799,PPP1R14A,0.0016009564480792553
5378,RPL36,0.0015956076601193647
5450,RPS2,0.0015809418452493612
2296,IGKC,0.001558271741684817
1787,FCRL5,0.0015563319769546372
3224,MYC,0.0015555445430845674
5360,RPL3,0.0015297253828258407
2314,IGLC3,0.0015221971835975192
5454,RPS21,0.0015027061797234027
5451,RPS20,0.0014826733084389318
5369,RPL34,0.0014587682220920373
5482,RPS4X,0.0014389817558653375
6531,WEE1,0.0014255731548155292
6088,TBC1D9,0.0014185181903688421
5474,RPS3,0.0014123240495685383
5485,RPS6,0.0013973248575956377
2412,IRF8,0.0013915592792234433
414,ARHGAP24,0.0013828445463534833
825,CD52,0.0013659673104440512
5387,RPL39,0.001348896986654941
3449,NXPH4,0.00134751003248534
5462,RPS27,0.0013453127454186125
2613,LAPTM5,0.0013402528277088655
6422,UBE2J1,0.0013347899136085606
415,ARHGAP25,0.001323659443611389
5444,RPS16,0.0013147713140145509
1361,DAAM1,0.0012825837913385066
1544,EEF1A1,0.001281726019204584
1557,EEF2,0.0012727447555760001
2260,IGHA2,0.0012717922705399525
2125,HLA.DMB,0.0012685191465659146
1773,FCER2,0.001266323984650588
2548,KLK1,0.0012638872659565554
3608,PDLIM1,0.001250405073272164
5695,SIT1,0.00121216230850834
3457,ODC1,0.0012097305044579114
5907,SP140,0.0012084162895846613
6386,TTN,0.0012021680989644328
5484,RPS5,0.0011804497526121623
835,CD80,0.0011784397906115759
5567,SCIMP,0.0011749009273449818
5296,RPL13,0.001158252630535267
477,ATP2B1,0.0011473778706763776
4761,RP11.445F6.2,0.0011465090616489294
6033,SYNGR2,0.001144170868290604
5257,RP5.1171I10.5,0.0011356709439027618
2252,IFT57,0.0011342881031051898
2127,HLA.DOB,0.001115029256250844
4151,RNASET2,0.0011079335349216042
1778,FCGR2B,0.0010992757183064374
6622,ZDHHC21,0.0010956574858265338
3873,PSMB9,0.001084597695360814
6500,VOPP1,0.0010840023038313571
6603,ZBTB32,0.0010799165526269579
5463,RPS27A,0.0010602364051864087
329,ANKRD13A,0.0010479837484233926
5648,SGPP1,0.0010354741944806258
1333,CXXC5,0.0010354410743403442
1569,EHD3,0.0010353691223204725
2430,ITM2C,0.0010276117430043988
5382,RPL37,0.0010241838663862214
3835,PRKCB,0.0010237307968820936
5575,SCRN1,0.001021595365652825
555,BIN1,0.001020683585420806
5456,RPS23,0.0010068769583717525
5945,SRGN,0.0010053822317299462
5882,SNX22,0.0009957442672556603
2815,LINC02422,0.0009944228697076
2637,LDHB,0.0009880389451260138
6094,TCEA1,0.0009841419360380882
5460,RPS25,0.000974473032973015
5595,SEL1L3,0.0009740805648600031
6081,TBC1D27P,0.0009733674740807302
907,CERNA2,0.000963167356868243
5447,RPS19,0.0009573753183225332
5304,RPL15,0.0009557232323098607
5466,RPS28,0.0009458273601769907
3687,PKIG,0.0009391147074271696
1986,GPM6A,0.0009361424570899136
547,BEND4,0.0009214130186633709
1882,GALNTL6,0.000918080179491003
2110,HERPUD1,0.0009123269164465414
1550,EEF1B2,0.0009029865636644655
2978,MAP4K1,0.0009025454581468716
2408,IRAG2,0.0008991664557321949
5316,RPL19,0.0008843273819381579
1316,CTSH,0.0008712744871566207
3565,PAWR,0.0008665190346821368
5291,RPL12,0.0008614977270286814
5390,RPL4,0.0008518487132235532
1779,FCGR2C,0.0008504472382844962
6192,TMEM154,0.0008471112354158358
6038,SYPL1,0.0008338514271430341
3899,PTPN1,0.0008309468077328363
1912,GEN1,0.0008288631843811645
1959,GNG7,0.0008215532138132251
324,ANK3,0.0008185808194530933
5372,RPL35,0.0008163250094693008
5285,RPL10A,0.0008135728911903835
5665,SHISA8,0.0008134057891331131
1467,DNAJC5B,0.0008130842894906972
3090,MIR29B2CHG,0.0008055945048620442
5680,SIGLEC6,0.0008017748976891727
6264,TOB2,0.0007934224753450547
2590,KYNU,0.0007859552519733252
5435,RPS13,0.0007726989290235468
534,BCL2,0.0007709577510286816
5284,RPL10,0.0007647774127011895
2236,IER5,0.0007645121487991225
5895,SORL1,0.0007642280897671737
