,genes,importance
2776,PLK4,0.0009986307437170798
1678,IFI27L1,0.0009885926209228844
2890,PRDX1,0.0009833210009157778
857,DANCR,0.0009769351561948526
4086,TSHR,0.0009619705891863943
3567,SLC35F2,0.0009489377906822195
2148,MLEC,0.0009484463803977041
1329,FYB1,0.000939364452954889
2689,PEBP1,0.0009335080004054054
608,CEP128,0.0009322688301531567
1487,GTSE1,0.0009209772617058119
1039,EAF2,0.0009065266221657984
3847,TCF3,0.0009065128037465553
2793,PNOC,0.0008959403402649497
2564,NUSAP1,0.000894065097528313
1796,ISOC2,0.000893778154154502
885,DDR2,0.0008892612130080038
3774,STT3A,0.0008850445405587899
1805,ITGB7,0.000883372194950086
2489,NPIPB15,0.0008812609450887464
637,CHCHD2,0.0008769083534545427
203,ARHGAP42,0.0008763226723231863
589,CENPF,0.0008730750953861921
127,ALG5,0.0008721495172261146
689,CLSPN,0.000851754285812211
2895,PREB,0.0008478969978196967
3233,RP11.279O9.4,0.0008410686413810485
2191,MRPL12,0.000835441109059396
2349,NANS,0.0008339531350656243
4030,TPX2,0.0008145355870664841
4169,UBE2T,0.0008110300610561171
2652,PCLAF,0.0008022659287764852
527,CD320,0.000801284437786324
3260,RP11.689B22.2,0.0007899521278535478
2460,NME1,0.0007898173628671612
4129,TXNDC15,0.0007790801110004276
3445,SELENOS,0.0007782053125890739
1218,FAM111B,0.0007773935935939669
946,DIAPH3,0.0007666471446800088
1698,IGHG2,0.0007578346599508781
1281,FCRL5,0.0007412415457035351
3305,RPN1,0.0007324638960370096
4365,ZBP1,0.0007296136468987999
1711,IGHV3.74,0.0007192927376572548
603,CENPU,0.0007078836356064303
305,B4GALT3,0.0007052560157281375
3805,SYVN1,0.0007026436819374547
4110,TUBA1B,0.0007006102115385498
2280,MTDH,0.0006997976072630861
1579,HELLS,0.0006987272244234668
1803,ITGB2,0.0006955530108862639
2145,MKI67,0.0006904358985749631
4044,TRAP1,0.0006796913418775496
4013,TOR3A,0.0006774723678887296
2091,MEF2C,0.0006759632662392634
3731,SRPRB,0.0006662483539847719
702,CNKSR1,0.0006580663862833804
1603,HM13,0.0006544540493640229
3208,RNVU1.31,0.0006520258013485371
333,BHLHA15,0.000649238594712464
3964,TMEM208,0.0006464925051858206
4186,UCHL1,0.0006400996323400387
671,CKAP4,0.0006375216768527386
852,CYTOR,0.0006374038331677349
1351,GAS6,0.000636257850808149
4264,VCP,0.0006292019519069793
4019,TP73,0.0006247281404395588
1722,IGKV4.1,0.0006243321001560407
531,CD69,0.000619775448551761
2058,MCM4,0.0006197270296257547
2203,MRPL22,0.0006188410489053182
1409,GNL3,0.0006116407303430451
490,CCDC50,0.0006067019086754413
3558,SLC35B1,0.0005999702456005606
206,ARID3A,0.0005921596648721828
4200,UHRF1,0.000587240970059106
3206,RNVU1.26,0.000585630039681977
1315,FOXM1,0.0005826834016420763
413,C19orf48,0.0005822905215435671
3316,RPS18,0.0005779263939458269
2027,MAPK1,0.0005737879995581133
3383,SAMHD1,0.000572979445084252
1753,IMP4,0.0005724746967728055
1426,GORASP2,0.0005708122200956238
117,ALDH18A1,0.0005707448812721392
2909,PRMT1,0.0005656858782825507
1834,KDELR2,0.0005616514466436521
528,CD38,0.000561089887535463
805,CST7,0.0005593781497175153
502,CCNB2,0.0005570837604608793
1701,IGHGP,0.0005378889515366092
2019,MANEA,0.0005370604695068197
3922,TLE1,0.0005350166154924066
3486,SH2B2,0.0005346016615291839
1303,FKBP2,0.0005324461033854969
513,CCR9,0.0005311815916218671
670,CKAP2L,0.0005261477996228685
636,CHCHD10,0.0005255858772895053
535,CD79B,0.0005247524468285877
967,DNAJB11,0.0005164553352439253
1276,FCGR2B,0.0005156923683567267
384,BUD23,0.0005134843752523063
352,BOP1,0.0005112808954615477
2765,PKMYT1,0.0005098557816955378
1516,H2BC14,0.0005059739477414395
2618,PABPC4,0.0004981430846078522
4420,ZNF593,0.0004972500734299975
3441,SEL1L3,0.0004969606161927931
2847,PPA1,0.0004948292516362306
1501,H2AC14,0.0004917113345133164
1275,FCER1G,0.0004893255894836324
2756,PIP4K2A,0.00048554143585964474
1735,IGLV6.57,0.00048524640491166295
3594,SLC7A5,0.0004838894937858341
735,COPE,0.00048176605170849324
1127,EMB,0.0004770302307984593
3424,SEC13,0.00047689581007557934
2999,PTTG1,0.00047543223965822813
3263,RP11.768B22.2,0.0004721963364288243
1360,GCSH,0.0004710635783459976
1160,EPRS1,0.0004673931929647544
629,CH17.84K15.2,0.0004647868667996283
2493,NPM1,0.00046325067230525705
3425,SEC14L1,0.00046219879919140835
2621,PAICS,0.0004607317867814663
917,DEPDC1B,0.00045925400341752915
3694,SPC24,0.00045761024357674396
4009,TOP1,0.0004560535956207161
4276,VOPP1,0.0004556012429224993
169,ANXA5,0.000451564684375881
1101,EIF4G1,0.00044624490480514784
530,CD59,0.0004448439067100357
3688,SPAG5,0.0004412483061335669
2633,PARP1,0.00043731710549072136
4016,TP53INP1,0.0004357171397100354
1648,HSPA13,0.0004354811602366601
3699,SPCS3,0.00043442760841205374
1721,IGKV3.20,0.0004297995019100967
1891,LARP1B,0.0004278919093514652
1439,GPATCH4,0.00042260632434736885
1730,IGLV1.47,0.0004213783422230152
883,DDIT4,0.0004195626725700519
1793,ISG20,0.00041944897870721206
2661,PDCD5,0.00041516730007329263
1410,GNLY,0.0004145154564584931
167,ANXA1,0.0004113968895417367
4434,ZNRD2,0.0004113761785881234
2326,MYO1F,0.0004028631989025253
1987,LTK,0.0003933043518438991
2784,PMM2,0.00038834054866084694
4148,UBA5,0.0003879027392645724
1317,FOXP1,0.0003863568938603335
4387,ZEB2,0.0003861024609026062
1291,FER1L4,0.00038055690521184883
3730,SRPRA,0.0003805072292391721
1845,KIF15,0.000379574662667157
1688,IFNG.AS1,0.00037794226021212467
2159,MND1,0.0003779258884485745
304,B4GALT2,0.0003767355936916894
3457,SEPTIN6,0.0003758689389211295
3432,SEC24D,0.0003739129621196766
2635,PARPBP,0.00037340358471924916
3714,SPTBN1,0.0003728892752916933
919,DERL1,0.00037093291957105107
666,CISD2,0.00037034843355046056
1041,EBNA1BP2,0.0003703426277222775
2059,MCM5,0.0003682815347657415
3952,TMEM156,0.00036408826671795077
500,CCNA2,0.00036326080556465623
3400,SCAMP5,0.00036174230978918543
803,CSRP1,0.0003609655517686471
4356,YPEL3,0.00036076969746270927
1635,HRAS,0.0003568103131277384
842,CXXC1,0.00035393114892022666
399,C12orf77,0.00035096172339124985
4063,TRIO,0.00035094390134175594
2611,P2RX5,0.00035078063282200565
1337,GADD45GIP1,0.0003504172706796577
3327,RPSA,0.0003475623861137239
2768,PLAC8,0.0003471847865386574
2580,OGT,0.0003469949474223615
1622,HNRNPAB,0.0003466373556107804
1090,EIF3B,0.00034161626181259357
3295,RPL36AL,0.0003407218159847263
2686,PDXK,0.00034072071559519836
2373,NCOA3,0.0003378952806703441
3974,TMEM258,0.000337740494070959
533,CD74,0.00033754554250708886
460,CASP3,0.0003371502802342472
3640,SND1,0.00033680566506907135
847,CYC1,0.0003362950786577669
278,ATP5MC1,0.0003350385180900306
884,DDOST,0.00033427269871453554
4221,UQCRH,0.00033357059438124116
585,CEND1,0.000332281090168935
1714,IGHV6.1,0.0003318786848485758
2458,NLRP7,0.0003305789466530357
2415,NDUFS6,0.0003305130253096976
1610,HMGB3,0.0003303668649111756
2806,POLD2,0.0003303025028983616
505,CCND3,0.00032949387441458564
2256,MRPS33,0.0003294545713177376
307,B9D1,0.00032737398297884144
3846,TCF19,0.0003271920762586425
1871,KNTC1,0.0003260057331981361
1842,KIF11,0.00032569099308150956
2266,MRTO4,0.00032553926805805434
450,CANX,0.0003248368920597938
3819,TAP1,0.00032392836422192244
3725,SRP54,0.00032322772482373444
1657,HSPE1,0.00032186576522576064
2418,NDUFV1,0.0003200317853211237
1646,HSP90AB1,0.00031859960396087207
1140,EML6,0.00031807764177166917
4341,YARS1,0.00031285084498014243
1600,HLA.DPA1,0.00031213626203728566
2240,MRPS15,0.00031170415522190976
1174,ERLEC1,0.00031148338414095216
1089,EIF3A,0.00030855387730379774
2369,NCF2,0.0003071516109192874
1065,EEF1E1,0.00030706623116318423
596,CENPN,0.00030459236572626195
1830,KCNN4,0.0003038121441918619
739,COPS3,0.00030249987195641676
62,ACSS1,0.0003013240681165154
424,C1QBP,0.0003009223316212319
4314,WDR76,0.0002999073938577648
1072,EHD4,0.00029970882718165795
2660,PDCD2L,0.00029866456262513027
3210,RNVU1.8,0.0002982658471021221
2047,MBP,0.00029787338649892687
2851,PPAT,0.00029682669290124786
3687,SPACA3,0.00029676466695310877
2291,MTHFD2,0.0002957182207448977
297,AUP1,0.0002949432190380274
1058,EED,0.0002947929514812326
2068,MCUR1,0.0002942392556672358
2290,MTHFD1L,0.00029065616158448313
2987,PTMA,0.00029055468392236557
552,CDCA3,0.0002903647041535132
2208,MRPL3,0.0002899021100820841
1284,FDPS,0.0002850349602657004
3859,TEDC2,0.00028231114320289175
2736,PIF1,0.00028158639267089153
3430,SEC24A,0.00027910136637488716
4216,UQCC2,0.00027851146099132785
2707,PFDN6,0.00027787258585400645
2138,MIR4435.2HG,0.00027739677042204334
2521,NTHL1,0.0002756295055748268
3061,RALGPS2,0.00027538358836427947
242,ASXL1,0.00027505135935088613
830,CTSH,0.0002747207758785794
1028,DYNC2I2,0.00027418634115935407
195,ARFGAP3,0.00027403182902212617
1494,GZMA,0.000273675876962814
1313,FOS,0.0002734873263806716
1840,KIAA0040,0.00027186014740381226
3320,RPS26,0.00027097350783024805
486,CCDC32,0.0002691562583711778
3461,SERP1,0.0002685246439692814
1036,E2F7,0.0002666084269759935
2869,PPP1R14B,0.0002664288357495725
1631,HPDL,0.0002664237919747725
1806,ITGB8.AS1,0.00026635177252079176
398,C12orf75,0.0002650887177308623
2518,NT5DC2,0.0002633827109074007
2484,NOP56,0.0002632394293437577
2573,ODC1,0.00026302001307505323
3300,RPL7A,0.0002625729344844754
259,ATIC,0.00026238022832066656
2567,NXPE3,0.0002615230094583123
2677,PDLIM1,0.00026147858673549867
245,ATAD3A,0.00026114632040104383
2591,ORC6,0.0002604648549144915
3462,SERPINB1,0.00025972204252002335
2696,PERP,0.00025800901654911366
3770,STOM,0.00025750208977497885
3147,RGS16,0.0002570133695663266
4032,TRABD,0.0002544810360143595
3612,SMC2,0.00025386271851838996
4243,USP48,0.0002528210999973616
4360,YWHAE,0.0002527746769027794
3212,ROMO1,0.00024968910639888416
343,BLNK,0.00024950648512238793
4291,WARS1,0.00024948866538381605
588,CENPE,0.00024895745704276915
300,AURKB,0.0002484650390097904
556,CDCA8,0.0002468361691973061
3617,SMCHD1,0.0002468217222629149
2229,MRPL52,0.0002467143567671646
1234,FAM207A,0.0002460975867748714
3064,RANBP1,0.00024585624258396157
1896,LAX1,0.00024554883970693186
1712,IGHV4.39,0.0002452058932942923
3696,SPCS1,0.0002451979370322076
3614,SMC4,0.00024487169315806206
4138,TYROBP,0.0002444491624276401
1537,H4C3,0.00024441459818552177
1380,GINS1,0.00024438210937875976
4259,VARS1,0.00024379401957535274
137,ALOX5AP,0.0002435172349342635
1290,FEN1,0.0002428139275253755
1149,ENTPD1,0.00023915596324819232
787,CRIP1,0.0002389777282456984
4441,ZYG11A,0.0002387916180165816
1786,IRAK1,0.00023847214817028734
1107,EIF5B,0.00023817934243846022
3339,RRP1,0.00023758011858136924
2597,OSBPL10,0.00023744843651301112
4218,UQCRC1,0.00023619716617339072
3944,TMEM106C,0.0002357653628852713
452,CAPN2,0.0002352042317843626
3318,RPS2,0.00023451808177282044
93,AHCY,0.00023269944349273313
1941,LMAN2,0.00023252316644942558
2735,PIEZO1,0.00023243716714456137
2889,PRDM15,0.0002323712886369226
3392,SART1,0.0002317674898956687
2600,OSTC,0.00023170359295449699
3303,RPLP0,0.0002315826360499881
734,COPB2,0.00023135551637657026
3381,SAMD7,0.00023081270337310786
595,CENPM,0.00022893132170113018
576,CDKN2D,0.00022813461349251626
1225,FAM136A,0.00022745329366828364
3496,SHMT2,0.00022548029669980954
2371,NCL,0.0002254060565553936
3669,SNRPD1,0.00022518520599451017
2535,NUDT15,0.0002236959059585491
3631,SMPD4,0.00022303131856208337
1619,HMOX2,0.00022297362459748529
1190,EVL,0.0002229600591095706
2775,PLK1,0.0002213380667586127
4278,VPS25,0.00022090588117866904
2245,MRPS18C,0.00022018648242464332
2542,NUF2,0.00021966012984811416
2593,ORMDL3,0.00021896156888580505
2862,PPIL1,0.00021849458625030472
2464,NMT1,0.00021796090027300318
3413,SDCBP,0.00021780554760256925
4266,VDAC1,0.00021729444583976087
1719,IGKV3.11,0.00021633563562895462
3812,TAF4B,0.00021619721452466136
3326,RPS6KB2,0.00021538552425732794
902,DDX49,0.00021538462503112882
2947,PSMB7,0.00021528468987816202
673,CKS1B,0.00021505769759454652
1866,KLHL6,0.00021465768733233378
3272,RP4.569M23.2,0.00021309167092896974
310,BAK1,0.00021161594381380986
1141,EMSLR,0.000210906844590805
3749,SSR1,0.00021045662053303696
2936,PSMA5,0.00020984038651669626
126,ALG3,0.00020955807207268077
1531,H3C7,0.00020799221490981441
3420,SDHB,0.00020738443443743938
1555,HAX1,0.00020730551802074706
124,ALG14,0.000206715881882785
3773,STRBP,0.00020557718788430008
3534,SLC25A26,0.0002053073539278006
2664,PDE4B,0.0002043671735834541
519,CCT6A,0.0002042581862694476
1043,EBPL,0.00020398752583542808
2562,NUS1,0.00020197375744120227
4153,UBE2C,0.00020171799606212237
1958,LRR1,0.00020127268285405345
4026,TPP2,0.0002006710934771756
1164,ERC1,0.00020060119174578135
1738,IKZF3,0.00019989344892018315
3902,TIMM13,0.000199095569635828
4158,UBE2G1,0.00019907893374466632
