,genes,importance
836,SNRK,4.2013722245645654e-05
670,PPP2R5A,4.193485053317142e-05
105,BMX,4.180326331569157e-05
566,NBEAL2,4.173126214707789e-05
829,SLC9A3R1,4.160508790912848e-05
254,DYNC1LI2,4.1577250341843404e-05
228,CX3CR1,4.1386449908652265e-05
722,RCOR1,4.122119699049276e-05
441,KCNJ15,4.103775310489952e-05
54,APAF1,4.0899829330560615e-05
976,ZNF106,4.086656803184748e-05
737,RNF144B,4.0744002723760834e-05
646,PIK3CG,4.045692497064835e-05
222,CTD.2015H6.3,4.045121463029512e-05
801,SFXN1,4.044628191463168e-05
343,GPR160,4.033217205118654e-05
768,RSBN1,4.026680789169285e-05
625,PCMT1,4.015010853864483e-05
14,ACSS3,4.012301091294302e-05
401,IFNAR1,3.983134369852604e-05
629,PDXK,3.973075373160478e-05
765,RPS6KA1,3.953060604269893e-05
34,AHSP,3.951625611950188e-05
432,JAK2,3.946719146887282e-05
100,BCL2L15,3.9464287898000375e-05
755,RP4.568C11.4,3.925001949438113e-05
751,RP11.43F13.1,3.924189997101114e-05
849,SPTLC2,3.91762945032198e-05
692,PTK2B,3.91478490170734e-05
18,ADAM28,3.902825497004503e-05
270,ENY2,3.8971904053335574e-05
318,GABARAP,3.8903464528810976e-05
678,PRKAA1,3.878489973826512e-05
263,EIF2AK2,3.873013201614846e-05
596,NT5C2,3.869518151758405e-05
719,RASSF5,3.853895281037599e-05
281,F5,3.8427099999338234e-05
234,CYFIP2,3.828765183737838e-05
78,ATIC,3.8193825834557014e-05
924,TSTD1,3.808826994010837e-05
974,ZFYVE16,3.806291150191329e-05
489,LRRC8C,3.78771511352175e-05
85,ATP6AP1,3.781349749991543e-05
805,SHKBP1,3.7096958266257115e-05
285,FAM177A1,3.689060669089687e-05
268,EML4,3.678744370749237e-05
496,LTB4R,3.660854521175962e-05
74,ASAP1,3.622513995508973e-05
967,YTHDF3,3.57424402735317e-05
290,FAM8A1,3.535407687722749e-05
28,AGFG1,3.5296743714167056e-05
445,KIAA0232,3.5178862343205233e-05
302,FGD4,3.5101468465632444e-05
710,RAB3D,3.497574300214964e-05
325,GCLM,3.48490971796831e-05
375,HEMGN,3.4698613676593603e-05
390,HSBP1,3.4574320903464024e-05
925,TTC39B,3.4342545308464966e-05
311,FOXN2,3.4318894278275915e-05
634,PELI1,3.420869076207523e-05
518,MCTP2,3.381779419124657e-05
32,AGTRAP,3.351685196302414e-05
741,RNF167,3.3475332833285435e-05
114,BTN3A3,3.3264191065325276e-05
790,SCN5A,3.2587974865463635e-05
826,SLC44A2,3.258211097415809e-05
405,IGF2BP2,3.251657236024575e-05
830,SLCO4C1,3.2386259796384876e-05
728,RGS19,3.222835819084295e-05
89,ATP8B2,3.211625704492612e-05
332,GMIP,3.2084975236137485e-05
127,CAB39,3.204731792080827e-05
40,ALAS2,3.2024524032998104e-05
412,IL18RAP,3.181286732357629e-05
898,TMOD1,3.1678064949055056e-05
672,PPP4C,3.1650730080859405e-05
875,TCF3,3.135116668191647e-05
958,WASHC4,3.130953808986657e-05
322,GAPT,3.1042698278752744e-05
262,EHD1,3.096399720102989e-05
116,C19orf38,3.085818123307325e-05
736,RNF141,3.04547464151547e-05
933,UBA1,3.0011579421392588e-05
449,KLF1,2.9883208009374148e-05
437,JMJD6,2.9872898556484012e-05
39,AKT3,2.9686584711948652e-05
96,BAZ2B,2.929637578770524e-05
593,NPTN,2.924300374104249e-05
286,FAM198B.AS1,2.906660257616437e-05
301,FECH,2.8761989644944896e-05
81,ATP11B,2.8500315666376185e-05
876,TCL1A,2.8423084267394893e-05
129,CAMKK2,2.8392548809259077e-05
530,MLF2,2.8303108474739262e-05
80,ATP11A,2.8252417443542193e-05
615,P2RX1,2.819419842729982e-05
115,BTNL8,2.818351167800614e-05
573,NDUFB3,2.7989172721861572e-05
912,TRDC,2.781892237837228e-05
541,MSL3,2.773749439944237e-05
58,APOBEC3A,2.7732057348273745e-05
138,CARD16,2.771574275430665e-05
368,HBD,2.7325531502356216e-05
582,NFIX,2.7209260038235163e-05
288,FAM3C,2.6828064240536987e-05
442,KDM6A,2.64439081018408e-05
510,MAPKAPK2,2.586138175954824e-05
684,PRSS30P,2.580927373315143e-05
581,NFIL3,2.5785191252307016e-05
981,ZNF548,2.492623574366461e-05
537,MOB3A,2.4444939074958083e-05
141,CCDC50,2.4211305515209457e-05
339,GPAT3,2.395374675832174e-05
975,ZFYVE28,2.381432753698821e-05
46,ANKH,2.34099986777912e-05
426,ITFG2,2.3129859270642678e-05
683,PRR5L,2.2970259014903582e-05
66,ARL8A,2.2813512692051726e-05
382,HMBS,2.2621356821956692e-05
317,G6PD,2.250038556983516e-05
102,BID,2.218686777929068e-05
624,PAK1,2.2184243420421386e-05
854,SRRD,2.087545243437518e-05
79,ATP10A,2.041801308833306e-05
353,GSPT2,2.0349426399311355e-05
220,CTC.490G23.2,1.9892432039252412e-05
665,PPIP5K2,1.964251734779929e-05
273,EPSTI1,1.946125280341462e-05
257,ECI2,1.9406285248158566e-05
676,PRDM5,1.868923460163446e-05
973,ZDHHC3,1.849587919403096e-05
183,CHMP3,1.846026472682705e-05
284,FAM169A,1.7536472873197582e-05
750,RP11.1H8.5,1.7521993629182077e-05
980,ZNF467,1.7431066443360826e-05
475,LINC00653,1.681063760031255e-05
740,RNF165,1.6767011883260517e-05
476,LINC00671,1.6522834269657706e-05
59,APOBR,1.6144880848020554e-05
9,AC017104.6,1.5726003261848394e-05
689,PTCH1,1.5429009633788624e-05
4,ABHD14A,1.5395992044753966e-05
749,RP11.147L13.15,1.365006311147371e-05
2,ABCB1,1.3581478153847411e-05
479,LINC01882,1.3565676967226611e-05
250,DRC1,1.2934797374112955e-05
505,MAL,1.2665978595108166e-05
884,TIGIT,1.2553771544713176e-05
874,TBCEL,1.2283502149666021e-05
97,BBOF1,1.1844023164825573e-05
576,NEDD4L,1.169335543725981e-05
249,DPCD,1.1180443336948996e-05
481,LINC02481,1.08545887161295e-05
434,JAKMIP2,1.0629216698204996e-05
109,BPGM,1.0531417128907365e-05
630,PDZD4,1.0419878803673427e-05
883,TIAM1,9.548287432062324e-06
607,OR6N1,8.840924663681876e-06
824,SLC38A5,8.652734951678624e-06
597,NT5C3AP2,8.459982848838628e-06
320,GALNT6,8.305678424097791e-06
125,CA1,8.10896831021094e-06
21,ADGRE3,7.806510815571151e-06
789,SBK1,7.55013833538822e-06
816,SLC14A1,7.296735867314327e-06
659,PLEKHF1,6.260098694391208e-06
753,RP11.48B3.5,6.224140804577725e-06
35,AK5,5.900793811632427e-06
752,RP11.452D12.1,5.876903691898736e-06
199,CNTNAP3C,5.839058882221016e-06
19,ADAMTS10,5.791553640403111e-06
480,LINC02009,4.9391540183516465e-06
831,SLFN12L_ENSG00000286065,4.742834428768038e-06
917,TRPM6,4.5474491988917705e-06
3,ABCC13,4.536957798249373e-06
192,CMPK2,4.5140971664785175e-06
198,CNTNAP3,4.486769692759019e-06
611,OSBPL3,4.4513944937897385e-06
142,CCDC65,4.4466947368038195e-06
848,SPTB,4.292391552306345e-06
747,RP1.134E15.3,3.3416419550191435e-06
24,ADGRG5,3.2125056699898485e-06
223,CTD.2553L13.10,3.0998049447957384e-06
41,ALDH5A1,3.0624405867821245e-06
342,GPR146,3.0254375006912525e-06
847,SPTA1,3.0164877183120033e-06
26,AFF2,2.298570823469933e-06
773,RUNDC3A,1.636082378007353e-06
252,DUSP13,1.605587556000776e-06
108,BOK,1.5704292488055106e-06
945,USP7.AS1,1.5628098703550566e-06
556,MYL4,1.5213720007329537e-06
474,LINC00570,1.510169197254383e-06
246,DNAH10,1.5081640990994492e-06
267,EMID1,1.4393047275362623e-06
272,EPB42,8.03531639928699e-07
274,ERFE,0.0
767,RSAD2,0.0
357,GYPA,0.0
201,COL19A1,0.0
871,SYT5,0.0
482,LINC02772,0.0
398,IFIT1B,0.0
899,TMPRSS9,0.0
225,CTD.3154N5.2,0.0
757,RP5.1198O20.4,0.0
218,CTA.363E6.6,0.0
221,CTC.523E23.11,0.0
224,CTD.2561J22.5,0.0
935,UBBP4,0.0
448,KLC3,0.0
36,AKAP5,0.0
623,PAGE2B,0.0
656,PLEK2,0.0
457,KRT1,0.0
654,PLCH2,0.0
358,GYPB,0.0
