,genes,importance
95,BCL2,0.0001437285518500719
916,RPL7A,0.00014286190070698752
1014,SLC9A7,0.0001426790925294097
992,SH2D1A,0.0001405990393606448
165,CD33,0.00014058664442027398
767,PPP1R2,0.00014026481013112576
534,LGALS2,0.00013864736558490194
457,ICOSLG,0.0001374236928632831
396,GPM6A,0.00013707283286068753
389,GNA12,0.0001367680136400336
985,SETBP1,0.00013648407014377894
597,MGAT5,0.00013428131717920598
438,HLA.DQA2,0.00013345491740251339
1110,TGFBR3,0.00013140364595084708
1199,UVRAG,0.0001289446698984137
1015,SLFN12L_ENSG00000286065,0.0001281495633121939
515,KLRC1,0.00012754071193755902
893,RPL26,0.00012684473256245737
768,PPP2R2B,0.00012631288937741406
955,RUBCNL,0.00012577569696717
69,ARID5B,0.00012531946193391767
1232,ZFP36L1,0.00012324949235054044
289,DRAM2,0.00011915252927466907
418,HBA1,0.00011909225586719907
1119,TLR10,0.00011862049897049776
511,KLF6,0.00011837420427080184
1151,TRIM38,0.00011766450428791803
640,NCAM1,0.00011493405442303873
0,ABCB4,0.00011483307675882695
888,RPL22,0.00011434143135732594
1245,ZNF318,0.00011423666573312212
100,BEND5,0.00011344485412115594
478,IL4R,0.00011248257379336825
651,NFE2,0.00011202224940093677
668,NPM1,0.00011120731182926729
1051,SP140L,0.00011111559676609267
1214,WEE1,0.00011105142738594484
167,CD4,0.00011085879847855017
1112,THBS1.IT1,0.00011072171903111018
529,LARGE1,0.00011030489491566099
911,RPL4,0.00010957416172948188
1147,TRGC1,0.00010830022246112609
787,PTMA,0.00010533762951433924
1000,SIGLEC17P,0.00010530544146055857
903,RPL35A,0.00010511629967532846
78,ATF7IP,0.0001035735088844984
326,EREG,0.00010309938993619321
1132,TNFRSF13B,0.0001022393497239286
690,OSBPL10.AS1,0.00010185415516758922
846,RP11.164H13.1,0.00010144402438947721
228,COL4A3,0.00010056864785063603
223,CNTNAP2,9.920079451928805e-05
429,HHEX,9.881327188513157e-05
297,EBLN3P,9.720521342945667e-05
829,RNASET2,9.71333087244233e-05
5,AC013463.2,9.712788989978939e-05
497,JMJD1C,9.623743022019867e-05
1029,SNHG29,9.528172405691872e-05
1094,TAPT1,9.016352171893189e-05
735,PIP4K2A,8.940750092649961e-05
601,MICAL2,8.922907726633238e-05
1108,TGFBI,8.827267533337094e-05
1017,SMAP2,8.824492868505411e-05
377,GAS5,8.677228683284905e-05
1226,ZCCHC7,8.654917934174773e-05
573,MACROD2,8.643386144870227e-05
1049,SP110,8.628044738616287e-05
716,PDLIM1,8.616939338938328e-05
123,C3AR1,8.595608053534567e-05
420,HBD,8.511738174243663e-05
41,ANAPC16,8.30882434914604e-05
117,C12orf42,8.263733729340024e-05
1125,TMEM154,8.18121201877831e-05
740,PLCB1,8.147097408205576e-05
499,JUN,8.110566037377254e-05
1173,TTN,8.097165032315513e-05
1233,ZFP36L2,8.031277007784536e-05
204,CIRBP,7.984852354456699e-05
691,OSBPL5,7.938272052410927e-05
635,NAP1L1,7.913148284034614e-05
1063,SRSF5,7.83397951328741e-05
81,ATP2B1,7.795973547034796e-05
286,DNAJC5B,7.773785035893992e-05
569,LY9,7.726974718969959e-05
915,RPL7,7.71132754670036e-05
215,CNFN,7.656719061771245e-05
526,KRT10,7.61493562280772e-05
632,N4BP2L2,7.581693459560735e-05
99,BEND4,7.54364986738641e-05
705,PARP15,7.515433451664959e-05
643,NCL,7.440107951043057e-05
1143,TRA2B,7.433086254138427e-05
290,DTHD1,7.417084180355117e-05
855,RP11.445F6.2,7.387971248545041e-05
825,RIC3,7.335135179184144e-05
792,QRSL1,7.311290165593703e-05
236,CR2,7.302179169198674e-05
1103,TCL6,7.29311898984951e-05
665,NOTCH2,7.239687024917001e-05
195,CHCHD10,7.212747176372196e-05
512,KLHL14,7.208135685261792e-05
719,PEG10,7.207092790435125e-05
1081,STXBP2,7.173466229185944e-05
18,ADK,7.13765641058905e-05
1230,ZFAS1,7.11920542606447e-05
1139,TOMM7,7.112252812708171e-05
467,IGHG1,7.049869830259823e-05
315,ELOVL6,7.030514912504201e-05
834,RNGTT,7.018989547270846e-05
628,MYOM2,6.9748883182783e-05
773,PRDX2,6.968360828437197e-05
1255,ZNF667,6.953234137224559e-05
838,RP11.102N12.3,6.915835829969043e-05
118,C12orf57,6.90783009418136e-05
443,HMGN1,6.801246988920842e-05
66,ARID1B,6.788507124082286e-05
171,CD69,6.749363677776483e-05
1210,WDFY3,6.649583271458276e-05
1131,TNFAIP8,6.619661550486261e-05
676,NT5E,6.609758222570875e-05
1024,SMIM14,6.593323998294517e-05
1022,SMCHD1,6.508483410677294e-05
382,GGA2,6.492140364696902e-05
183,CDK13,6.405203835411074e-05
92,BCAS4,6.398242038325713e-05
634,NACC2,6.377041109036595e-05
504,KCNH8,6.314042996039142e-05
40,AMPH,6.313034696571435e-05
892,RPL24,6.30283479471622e-05
1141,TPD52,6.250165438529197e-05
137,CCDC191,6.230885362608261e-05
475,IKZF3,6.229102655840015e-05
1064,SRSF7,6.221702917724637e-05
151,CCSER1,6.174325043930267e-05
772,PRDM2,6.14847193563256e-05
323,EPC2,6.145054136391827e-05
670,NSA2,6.064498922688359e-05
817,REL,6.053571174826524e-05
605,MIS18BP1,6.045286161578528e-05
541,LIMD2,5.973700167985087e-05
329,ERP29,5.965558841177395e-05
428,HERPUD1,5.955577026726251e-05
1204,VOPP1,5.928651944508409e-05
680,NXPH4,5.92342231007978e-05
516,KLRC2,5.9169581556408196e-05
698,P2RY13,5.886971895031895e-05
611,MPHOSPH8,5.8849980140202566e-05
645,NCOA4,5.851065433177381e-05
802,RASGRP3,5.801895089485547e-05
747,PLEKHG3,5.7433506045591516e-05
155,CD180,5.736151576361727e-05
753,PNISR,5.731373120120168e-05
633,N4BP3,5.7046010913790294e-05
469,IGHG3,5.666044126504868e-05
1086,SYPL1,5.625002750940682e-05
1001,SIGLEC6,5.6186570973228205e-05
1033,SNHG7,5.587292933490049e-05
310,EIF4A2,5.587044995444339e-05
789,PTPRK,5.586905626156022e-05
395,GPBP1,5.538545579339044e-05
14,ADAMTS2,5.5376627915499496e-05
455,HSPA4,5.5292164130007516e-05
370,FTX,5.529067176746785e-05
73,ASGR1,5.5020163203670344e-05
521,KMO,5.487813435356018e-05
58,APPL1,5.4375689179273485e-05
654,NGDN,5.414356811103335e-05
489,ITGA4,5.399366250087141e-05
766,PPM1K,5.396968485480704e-05
202,CIAO2A,5.356239672890685e-05
1018,SMARCB1,5.3557314019398425e-05
267,DDX17,5.320652228526586e-05
408,GUK1,5.280540148173108e-05
843,RP11.136K14.2,5.269520802529529e-05
200,CHL1,5.2440175007773734e-05
1034,SNHG8,5.2430650601763006e-05
488,ISG20,5.223612783022793e-05
660,NMUR1,5.195755693667938e-05
882,RPL17,5.1500171682739834e-05
369,FRG1HP,5.137893092743303e-05
928,RPS17,5.1280837318740084e-05
989,SF1,5.126363110027314e-05
1238,ZNF107,5.095759715427858e-05
15,ADAMTS6,5.08304973351718e-05
1177,TUT4,5.069271730691678e-05
157,CD1C,5.0679402751743076e-05
301,EEF2,5.0639464623022274e-05
1066,SSPN,5.006330555638027e-05
133,CATSPER1,4.989272649587359e-05
141,CCDC6,4.983435240178166e-05
1050,SP140,4.967489520604348e-05
1098,TCEA1,4.960673287916966e-05
1196,USP34,4.928925708996134e-05
1223,ZBTB20,4.9076774240024e-05
861,RP11.624C23.1,4.850998375778966e-05
1144,TRAF5,4.848650617747607e-05
360,FFAR1,4.8087874131279515e-05
984,SET,4.796722940620331e-05
287,DNMT3L.AS1,4.7497266562305936e-05
723,PHB2,4.732312092467976e-05
282,DMXL1,4.6990460939367664e-05
306,EIF3E,4.668321883565141e-05
259,CYLD,4.6330760019200764e-05
229,COL4A4,4.6241446122231984e-05
1166,TSTD1,4.6180711548658354e-05
1187,UGT2B17,4.587996727989872e-05
374,GABPB1.IT1,4.568002963936954e-05
198,CHD7,4.543128227354828e-05
88,BAG1,4.470492394711868e-05
637,NASP,4.455750282447653e-05
319,EOMES,4.455271412775995e-05
617,MTARC1,4.429771701935989e-05
742,PLD4,4.4264820948324195e-05
720,PELI1,4.39951919496663e-05
586,MBD4,4.397302544726332e-05
502,KCNE3,4.368172105600615e-05
216,CNKSR2,4.3582451983727826e-05
263,DCK,4.356863578182952e-05
682,OCIAD2,4.32642498106695e-05
308,EIF3H,4.269951006010468e-05
532,LBH,4.2605293525761134e-05
447,HNRNPDL,4.2406647206320865e-05
337,FAM107B,4.237155375838777e-05
454,HSP90AB1,4.230046574365414e-05
793,R3HDM2,4.229143160875805e-05
376,GAPT,4.228926617631997e-05
615,MT.ND6,4.21548608250632e-05
1041,SNX29,4.208561061826829e-05
1211,WDR11,4.205589882147531e-05
1150,TRIM22,4.185998763316869e-05
642,NCK2,4.1783497050284445e-05
1047,SOCS1,4.165361521589298e-05
1142,TRA2A,4.158641992230274e-05
1077,STMP1,4.154536989831621e-05
703,PARP1,4.121148524521373e-05
1084,SYNGR2,4.091006165824498e-05
1031,SNHG5,4.086981546475208e-05
338,FAM133B,4.0732091289810654e-05
1145,TRBC2,4.069207995641075e-05
1010,SLC38A1,4.060187638932375e-05
1090,TAF7,4.056220544861861e-05
507,KIAA0040,4.050997315958267e-05
889,RPL22L1,4.039686911952006e-05
951,RSBN1L,4.0365855230412704e-05
501,KAT6B,4.032070465199922e-05
119,C16orf74,4.029220591470161e-05
68,ARID4B,4.021306445810746e-05
495,JADE3,4.0096588690549206e-05
300,EEF1D,4.0066044912955725e-05
1062,SRSF10,3.998775061914696e-05
188,CENPC,3.9911652675841126e-05
1228,ZDHHC21,3.984529386454408e-05
1059,SRRM1,3.984065807431923e-05
1074,STK17A,3.955047786812527e-05
196,CHD2,3.9534451744414796e-05
758,POLR2C,3.952524988567306e-05
83,ATP6V1G1,3.95208344941433e-05
814,RCAN3,3.946065181090545e-05
671,NSD3,3.944934602171902e-05
268,DDX18,3.9355984408714854e-05
752,PMAIP1,3.9326258959647294e-05
75,ASH1L,3.9219594522278526e-05
818,RERE,3.9186717885340306e-05
1053,SPINT2,3.917897729881867e-05
71,ARRDC2,3.917182310580495e-05
314,ELOVL5,3.915008104089202e-05
1253,ZNF644,3.896652404832519e-05
44,ANKRD12,3.891122350161921e-05
56,APEX1,3.889917047287511e-05
309,EIF3L,3.8558055490768826e-05
249,CUL3,3.838339390771645e-05
446,HNRNPA1,3.8347231260726305e-05
1106,TFAM,3.820362676653648e-05
905,RPL36A,3.8203233507350324e-05
961,SAV1,3.785223392414326e-05
644,NCOA3,3.775049614702434e-05
339,FAM13B,3.770541361005776e-05
219,CNOT7,3.76189329537184e-05
76,ASXL1,3.7606595212776275e-05
850,RP11.305L7.1,3.752071476181356e-05
265,DDHD1,3.748101530297317e-05
463,IGF2BP2,3.734152130917909e-05
552,LINC02084,3.734027520981452e-05
806,RBBP7,3.730854369590351e-05
1225,ZCCHC10,3.722594096035015e-05
6,AC019181.3,3.721913539921847e-05
322,EPC1,3.7140209342741886e-05
975,SENP6,3.698066056139338e-05
459,IFI16,3.6967556021592294e-05
602,MICAL3,3.6896981613901715e-05
783,PSIP1,3.6797160092945526e-05
556,LINC02576,3.678602916812105e-05
1218,YPEL2,3.677407711724878e-05
29,AIDA,3.676427956603217e-05
22,AFF4,3.6654402479111086e-05
107,BOD1L1,3.6651446902130935e-05
1170,TTC21A,3.6641268093068955e-05
91,BBX,3.661677830534971e-05
169,CD48,3.6582922643347495e-05
962,SBDS,3.65456505759621e-05
1244,ZNF292,3.6468937120934316e-05
1136,TNRC6B,3.645894699011406e-05
50,ANKRD49,3.6425162845821854e-05
625,MYCBP2,3.640412023077166e-05
285,DNAJC21,3.636224952777655e-05
1009,SLC25A37,3.632065676612585e-05
1168,TTC16,3.6237454005374404e-05
967,SCN3A,3.619099880597446e-05
756,PNPLA8,3.6188083006647433e-05
857,RP11.452D12.1,3.616264018167575e-05
42,ANGPTL1,3.612018636675389e-05
744,PLEKHA2,3.591065030605072e-05
67,ARID4A,3.5870053416504015e-05
1201,VAMP2,3.575155241517131e-05
500,KAT6A,3.56194757912941e-05
1200,UXT,3.549825023511615e-05
405,GSPT1,3.542312826407625e-05
74,ASGR2,3.528532441132242e-05
240,CSNK1G3,3.5240522243577615e-05
178,CD82,3.512045207435247e-05
750,PLEKHO1,3.509531334660026e-05
1171,TTC3,3.499649281821156e-05
252,CX3CR1,3.497661993249946e-05
283,DNAJC10,3.496247591212873e-05
461,IFNG.AS1,3.491198891700197e-05
681,OARD1,3.48701979102272e-05
763,PPDPF,3.486625253325378e-05
11,ADAM19,3.4793344417084225e-05
13,ADAMTS10,3.477154111378912e-05
600,MIA3,3.458256187322393e-05
872,RPAIN,3.4553271293132015e-05
364,FNBP4,3.449409734442966e-05
801,RASGRP2,3.445557106637927e-05
875,RPL10P9,3.422895226801357e-05
712,PDCD4,3.412510184362044e-05
97,BCLAF1,3.40588575743172e-05
1092,TAGAP,3.402634009988824e-05
24,AGAP1,3.398978347486697e-05
312,ELK4,3.3966870034867786e-05
64,ARHGAP5,3.3945772469431886e-05
1167,TTC14,3.3432490020809385e-05
311,EIF4B,3.329745396439494e-05
1206,VPS13C,3.314019522886292e-05
363,FKBP8,3.289804249884126e-05
380,GCC2,3.2786659400201306e-05
106,BNIP3L,3.26804348577263e-05
658,NKTR,3.267442390619969e-05
38,AMD1,3.2521155360422765e-05
147,CCNL1,3.2466015960246705e-05
206,CLEC17A,3.225145949319624e-05
830,RNF10,3.2196750253870384e-05
979,SEPTIN7,3.2107911177337374e-05
217,CNN2,3.205432163256074e-05
969,SECISBP2,3.191146844330145e-05
1174,TUBA1A,3.188962029727331e-05
224,CNTRL,3.185454221370661e-05
983,SESTD1,3.18106682358348e-05
260,DAPP1,3.170700313603306e-05
885,RPL18AP3,3.158329727864877e-05
187,CEMIP2,3.12973036350758e-05
53,AP001059.6,3.1147000007506465e-05
986,SETD2,3.1144362769422024e-05
757,POLK,3.110098918275844e-05
1208,WASHC4,3.109446838011911e-05
194,CH17.84K15.2,3.088178687431639e-05
567,LUC7L3,3.085103843664632e-05
724,PHC3,3.08145541226135e-05
624,MYC,3.0789899670191955e-05
138,CCDC32,3.075021236285075e-05
1194,USP12,3.072805921770319e-05
1267,ZRANB2,3.0639065435451405e-05
1126,TMEM156,3.062047768252325e-05
4,AC006129.2,3.060260919128159e-05
1003,SIK3,3.057400688564932e-05
543,LINC00494,3.0559606197996934e-05
853,RP11.425L10.1,3.0369898575140386e-05
135,CCDC12,3.0367928366751173e-05
794,R3HDM4,3.0337169245347206e-05
430,HINT1,3.0267776803097463e-05
520,KLRK1,3.020461081777783e-05
1105,TCTN1,3.017320880232985e-05
62,ARHGAP17,3.0057414422780388e-05
809,RBM33,2.998276103778515e-05
999,SIGLEC16,2.9966174908103274e-05
288,DPF3,2.9944356111155243e-05
261,DARS1,2.9865737817844967e-05
1184,UBTF,2.986110223884883e-05
70,ARL14EP,2.981412251425209e-05
1248,ZNF407.AS1,2.957166584760411e-05
45,ANKRD13A,2.9569354950380683e-05
1067,ST6GAL1,2.953088266943415e-05
424,HDAC9,2.9513136136139918e-05
566,LUC7L,2.9416372753651595e-05
343,FAM214A,2.940390224255977e-05
145,CCNG2,2.924958138711913e-05
780,PRPF4B,2.9157516360371652e-05
728,PHF3,2.9040900577916863e-05
269,DDX24,2.899727868021606e-05
176,CD80,2.8927483789763973e-05
1085,SYNRG,2.8892146744625522e-05
387,GLS,2.8857788993084918e-05
1046,SOBP,2.8847750083857144e-05
93,BCL10,2.8845534422434375e-05
330,ESCO1,2.8786335438184904e-05
812,RBMX,2.869632280402129e-05
1222,ZBTB16,2.8658135450755273e-05
39,AMFR,2.8492312272082264e-05
1182,UBE2D2,2.84774953255252e-05
765,PPIG,2.846214642127114e-05
542,LINC.PINT,2.8408503336355075e-05
125,C7orf50,2.8302479382394347e-05
1183,UBE3A,2.8232418488709537e-05
60,ARGLU1,2.8169663410634635e-05
1095,TARS3,2.8168214233697445e-05
796,RABEP1,2.8111569729610968e-05
536,LILRA1,2.8094198015221206e-05
254,CXCR5,2.8048727703383635e-05
1114,THUMPD3.AS1,2.8031013035710894e-05
336,FAM102A,2.7951033655625643e-05
585,MARCKSL1,2.7942856500272352e-05
648,NEMF,2.789925311337626e-05
1219,YTHDC1,2.789018882493671e-05
421,HBM,2.7882578176351968e-05
295,EAPP,2.7877929994564496e-05
1153,TRIM56,2.786579815887805e-05
1213,WDR33,2.784396370202328e-05
749,PLEKHJ1,2.7843724047575233e-05
808,RBM26,2.778262773916388e-05
292,DUSP22,2.7781622128697365e-05
483,INPP5D,2.7760032902635757e-05
976,SENP7,2.7734999524679464e-05
177,CD81,2.768177661124663e-05
450,HPS4,2.7680151246860406e-05
729,PHF6,2.756280956732276e-05
479,ILF3.DT,2.7480911911786946e-05
1104,TCOF1,2.7421099502131067e-05
590,MDM4,2.7404448825790746e-05
186,CELSR1,2.7381672249936938e-05
1243,ZNF274,2.7310671939019932e-05
759,POLR2J3_ENSG00000285437,2.7190059176694034e-05
833,RNF19A,2.7125009514796556e-05
790,PWP1,2.705775445402584e-05
1121,TMEM123,2.7012649732799584e-05
1117,TLK1,2.6958066379549178e-05
399,GPR160,2.69433366803226e-05
1107,TFEB,2.691242438565957e-05
704,PARP14,2.6804623156293646e-05
811,RBM6,2.6708383220090473e-05
973,SELENOF,2.6672216670126178e-05
84,ATRX,2.660824996498525e-05
523,KMT2E,2.651393254322746e-05
353,FCHSD2,2.651366056880568e-05
485,IRAG2,2.6398161036986192e-05
412,GYPC,2.6391651940869828e-05
134,CBX5,2.634849125706699e-05
1266,ZNF92,2.6322494481092357e-05
661,NOL8,2.630370714057221e-05
184,CDKN1B,2.626097966349406e-05
291,DTX1,2.615083445808662e-05
304,EIF2S3,2.6039478145750115e-05
727,PHF20,2.5994122486794933e-05
1148,TRGV9,2.5971806435601923e-05
647,NELFCD,2.5954168612091065e-05
232,COMMD6,2.594256567255261e-05
754,PNN,2.5915407450362626e-05
686,OGA,2.5835821097250338e-05
247,CTSH,2.5799020446911388e-05
587,MBTPS1,2.576151000948898e-05
35,ALG13,2.566870426959068e-05
1060,SRRM2,2.5660719470563914e-05
1190,UPF2,2.563343630450357e-05
