,genes,importance
2561,SLFN12L_ENSG00000286065,8.828192442932728e-05
2969,UBB,8.794115286473345e-05
2398,SBK1,8.790405247406794e-05
3060,VPS13C,8.735203191600109e-05
2106,PTAFR,8.700718122316968e-05
2498,SIGLEC16,8.679193437940912e-05
402,CD1D,8.589857163296363e-05
1239,IQGAP1,8.513494620566338e-05
146,AQP9,8.497853559831665e-05
1506,MEF2C,8.343291315723534e-05
794,EIF3M,8.32486245762722e-05
538,COMT,8.282377340120098e-05
826,EOMES,8.267455427023179e-05
1845,OPTN,8.242428924778091e-05
2953,TXN,8.119326626512763e-05
2012,PPIA,8.096212925954832e-05
192,ASAH1,8.082940939380443e-05
2867,TNFRSF1B,8.068580832032619e-05
2705,STXBP2,8.06330530264093e-05
2358,RSL1D1,7.977699116322084e-05
2299,RP11.363K21.1,7.975901651068771e-05
184,ARPC5,7.941872572962874e-05
1557,MMP25,7.917548721154044e-05
1349,LAP3,7.910241605471525e-05
2457,SERPINB8,7.909095573431381e-05
2807,TLR8,7.892559562646617e-05
354,CARD11,7.886212352190636e-05
2228,RGS10,7.807522808997921e-05
93,ALOX15B,7.798526870955815e-05
344,CAP1,7.71388682083611e-05
588,CSF1R,7.6863826618257e-05
2432,SECTM1,7.66689220703181e-05
406,CD300E,7.607187412792442e-05
1610,MS4A4A,7.589154485481e-05
1618,MSRB1,7.571609526766725e-05
909,FCRL3,7.551808376248305e-05
958,FYB1,7.550475362700229e-05
2289,RP11.104L21.3,7.462010847057427e-05
1091,H2AJ,7.457112585766316e-05
745,DUSP1,7.395474891242759e-05
715,DNAJC15,7.383732983947247e-05
1266,ITPRIPL2,7.216089133853847e-05
1379,LILRB1,7.200413779246195e-05
57,AGFG1,7.19475266465473e-05
1141,HLA.DMB,7.071208365435518e-05
1817,NUDT16,7.026688203893863e-05
1803,NSA2,7.022497622650404e-05
2306,RP11.84C10.2,7.004596773537111e-05
2269,RNF165,6.910564276968405e-05
1979,PLIN2,6.794141510677845e-05
2440,SELL,6.782027963393275e-05
274,BCL2A1,6.780490937935124e-05
1358,LBR,6.757421038045398e-05
1475,MARCO,6.7401995182401e-05
258,BACH1,6.734899949049431e-05
2573,SMARCD3,6.72923851792657e-05
2476,SGMS2,6.718987358373131e-05
956,FXYD5,6.696302263423096e-05
963,GAA,6.679899362551934e-05
2290,RP11.107E5.3,6.654540234693613e-05
3131,ZDHHC20P1,6.583643281182652e-05
1436,LYN,6.537195215949519e-05
2141,QKI,6.491564499977336e-05
361,CASP1,6.485515463504468e-05
1126,HEXB,6.476855473672506e-05
2529,SLC25A3,6.456796860045453e-05
1646,MXD1,6.433680544735801e-05
1057,GPX4,6.339048451406353e-05
75,AK5,6.29683395842949e-05
3115,YWHAE,6.224164297868909e-05
235,ATP6V0B,6.221500305987208e-05
2144,R3HDM4,6.198434525030942e-05
1082,GYG1,6.196840205608836e-05
1448,MAL,6.170012253431047e-05
3142,ZFP36L1,6.133433826804977e-05
876,FAM198B.AS1,6.124182891952997e-05
2301,RP11.452D12.1,6.0853292193472415e-05
923,FGR,6.0563941065429904e-05
180,ARPC1B,6.022750631303655e-05
1572,MRC1,5.983294797436464e-05
2526,SLC24A4,5.958818406723888e-05
2833,TMEM154,5.9197073641035594e-05
880,FAM20C,5.903131784518509e-05
1101,HBA1,5.8687269150178316e-05
2884,TOMM7,5.833015596802118e-05
932,FLNA,5.7912202772984815e-05
2857,TMIGD3,5.720076681212678e-05
1378,LILRA6,5.706662542066165e-05
2518,SLC15A3,5.6595771483061655e-05
1998,POLE4,5.654688056869258e-05
2570,SMAP2,5.6352328690570826e-05
