,genes,importance
281,CIB1,0.0014576774042901754
225,TMED4,0.0014509933551491055
176,DDX39A,0.001434403608245113
88,RNF166,0.001433218920143275
301,ANKRD36C,0.001409431123570291
306,KLF12,0.001404402633634621
28,LYRM2,0.001403782035496035
235,TMED2,0.0014034291281378782
256,PGRMC2,0.0014023735297834872
126,PCNX1,0.0013980022039239873
217,RASA3,0.001396627911256167
239,NFKB1,0.0013919411548022423
257,TOP2B,0.0013812071623037557
223,NDUFC2,0.0013784157624376786
61,MED15,0.0013781145263468306
273,MYDGF,0.001376003261300959
240,ZNF148,0.001375071212922498
289,G3BP1,0.0013750587466866662
81,LSM2,0.001361491640222786
252,PSMB10,0.001350186416973709
60,SLC25A36,0.0013482927485282369
308,MAPRE2,0.0013463022019316014
82,EML4,0.0013393502589333804
293,CASP4,0.0013387698552274235
233,EMC10,0.0013383636363987206
213,BBX,0.001337642329990647
221,ATP8A1,0.0013210137750879058
264,ODF2L,0.001308918468351842
200,TRIM56,0.0013059163908366693
292,RASAL3,0.001305262718062105
158,BAG5,0.0012928317024234104
250,TRAPPC6A,0.0012925296206015451
276,BCL9L,0.0012890666175038072
57,KLRC2,0.0012776148872566111
285,DPP8,0.0012700672962472311
136,CISD3,0.001269312639003835
86,THOC2,0.001266447488589254
219,RECQL,0.00126029984139874
251,BCL7C,0.001259282221097466
167,RBM22,0.0012522348547341848
62,FRG1CP,0.001245874879959489
53,NLRC5,0.001243450768528551
93,RP11.632K20.7,0.001234618162302329
189,NCK1,0.0012343175771876989
14,CCT4,0.001232781244485018
231,RIF1,0.0012279632837804606
188,SEC11C,0.0012276155366176395
271,TARS3,0.0012237378814848204
204,CNPY2,0.0012237229339368335
47,SPTY2D1,0.001221335511529354
201,ZBED4,0.001215755738768701
304,MDH1,0.0012132247107025135
197,IMP3,0.0012116444520446133
175,DDX39B,0.0012016883209006034
286,ATRAID,0.0011974413530070206
307,ING3,0.0011936450373732325
97,CCAR1,0.0011881685270967264
90,PSPC1,0.0011875401235007528
58,PPP2R5E,0.0011866530387814244
211,XPC,0.0011824848209590537
194,IRF1.AS1,0.0011820696935838514
236,RNF216,0.0011792406220247002
70,SPATA13_ENSG00000182957,0.0011774577265427635
75,TAF3,0.001173139111075447
303,TRMT10C,0.001172356012392563
207,ZBTB8OS,0.0011700863203483074
274,NDUFV1,0.001167708515110746
283,SF3A1,0.001164389401721993
52,EMD,0.0011588974745129158
224,DDX52,0.0011572205317496003
179,OTUD6B.AS1,0.0011563467941960253
248,NOP56,0.001151831420048074
275,GFOD1,0.0011449852893565848
63,BSDC1,0.0011427685604503376
67,MPHOSPH10,0.0011256794632943127
216,NMT1,0.001123758909285512
263,BFAR,0.0011230483667037106
288,DMAC2L,0.0011219080974058527
266,OTULIN,0.0011217628873839709
290,RAB9A,0.0011202657678438916
46,TSN,0.0011199457312191052
246,UBR1,0.0011007784598210133
42,PYROXD2,0.001098755478882084
31,EZH1,0.0010951168564354457
44,CYTH4,0.0010940509715896432
174,NHLRC3,0.0010919791764671292
305,CCDC18.AS1,0.001089217240032052
51,CTR9,0.0010815306321674606
277,CD2BP2,0.0010813463858449354
187,SUPT20H,0.001075297990926886
228,ATF6B,0.0010735534580167047
59,FAM214A,0.0010720159747372266
259,SREK1IP1,0.0010710274829622824
210,CHORDC1,0.0010651994327800943
253,FAM177A1,0.0010504525817310517
278,PPP2R2D,0.0010416871624858838
279,UFL1,0.0010386381603380635
191,RRN3P1,0.0010379599071108523
154,MTF2,0.0010368228500489208
267,GALNT1,0.0010315013666886755
177,ZKSCAN1,0.0010303784263508487
55,RNF10,0.0010285777478849364
227,TMEM120B,0.0010187532952111835
35,GALNT10,0.0010092825542436302
45,B4GALT4,0.0009970752829581038
78,EPM2AIP1,0.0009767066323451395
245,PDCD7,0.0009715895771842024
33,UHRF2,0.0009566584047722832
232,SH3BP1,0.0009563562452026539
242,ZNF770,0.0009492276553586463
237,DNAJC19,0.0009209049975003907
299,RPRD2,0.0008443444009558033
143,VCAN,0.0008147012489551921
146,LYL1,0.0005262306217031412
195,JDP2,0.0005082761560461332
241,DMXL2,0.00048823213767316785
302,IGHD,0.0004746086026359348
36,GPR153,0.00041194899626979966
164,LY86,0.00040807504152598744
260,BCL11A,0.00025432980479967696
182,CD33,0.00020684637821943855
209,WDFY4,0.00017930325969036067
220,NEDD4L,0.00014216799226145078
138,VPREB3,0.00012938830345763085
272,GPR34,0.00010757137880611553
268,OSCAR,0.0001067067141738171
134,HBM,0.00010559102362687304
284,LINC02397,9.704838054863377e-05
