,genes,importance
1309,RNF213,0.0006641504190398343
1198,PRPF4B,0.0006560644400582522
733,IRF1,0.0006560377864619683
1034,NPM1,0.0006560141595234035
588,GNPTAB,0.0006468291949686546
1604,TALDO1,0.0006419746684872717
983,NCL,0.0006359294114565307
1,AAK1,0.0006310285555308406
1773,UTRN,0.0006225863609274216
578,GIMAP7,0.0006137221900946342
1555,SRSF5,0.0006096445815193479
909,METRNL,0.0006090190936027266
1423,SET,0.0006058718547990367
1391,S1PR5,0.0006044924465904722
782,KLF13,0.0006035065167510483
632,HBA1,0.0006017042416264094
1533,SPOCK2,0.0006007182705480636
1567,STAT4,0.0005970093937080349
965,MYOM2,0.0005960729732156912
1258,RASSF1,0.0005943211201261156
116,ATXN7L3B,0.0005928658217467779
456,EDF1,0.0005919762384366354
1576,STK4,0.0005879220788977941
668,HNRNPC,0.0005868274764937192
59,APBA2,0.0005843503083853836
652,HINT1,0.0005818303877942203
63,APOBEC3G,0.0005801804718546553
129,BCL11B,0.0005795540009996358
653,HIPK2,0.0005788976851862452
29,AKAP13,0.000577676859862614
1168,PPP1R15A,0.0005747071712981829
1549,SRRM2,0.0005739032202511325
1141,PMAIP1,0.0005731197703350247
995,NDUFB7,0.0005727300961103806
285,CHST2,0.0005724438603969778
153,BTG2,0.0005723289743087252
1160,PPIA,0.000571542462942291
61,APMAP,0.000570796992061996
290,CIRBP,0.0005666039157719597
611,GSTP1,0.000566562212102838
579,GK5,0.0005646638632278197
664,HNRNPA1,0.000563267520284594
743,ITGB1,0.0005628276919701256
977,NCAM1,0.0005627993805719375
91,ARL6IP5,0.0005627199398524213
1197,PRPF38B,0.00056169610564178
1516,SNRPD2,0.0005608304899438724
614,GTF3A,0.0005587370238154569
1389,S100A12,0.0005520824728582315
1101,PDIA3,0.0005501915574615732
741,ITGAL,0.0005492333339156859
79,ARHGEF1,0.0005479024223079694
1571,STK10,0.0005435661101216683
158,BZW1,0.0005425007938852473
1605,TAOK3,0.0005414574973066163
739,ITGA4,0.0005413597128617519
1145,PNN,0.0005409203638434147
670,HNRNPDL,0.0005394909131069766
1548,SRRM1,0.0005373292642771453
1225,PTPN12,0.0005357939180015724
209,CCNL1,0.000534973385057026
685,HSPA8,0.0005343117666963872
676,HNRNPU,0.0005331417257599394
1247,RAC2,0.0005326503155109925
624,H1.10,0.0005323366456201193
1563,SSR4,0.0005307396601012524
684,HSPA5,0.0005277703402302147
1572,STK17A,0.0005277364485825193
1554,SRSF3,0.0005274952061095599
1523,SON,0.0005262175093243209
1124,PIK3IP1,0.0005255306625771388
1217,PSME1,0.0005247628748350347
1398,SAMHD1,0.0005237715219871509
970,N4BP2L2,0.0005226525995423292
921,MIR23AHG,0.0005212787716040257
381,DBI,0.0005205563042305119
667,HNRNPA3,0.0005200915717449468
444,DSTN,0.0005199940557949922
1384,RSRP1,0.0005197428747663109
607,GSAP,0.0005192889532105363
392,DDX17,0.0005190418469832723
1819,ZBTB1,0.0005185039238919764
1837,ZFP36,0.0005168735645844137
160,C12orf57,0.000513674492734308
709,IKZF3,0.0005126064177454031
234,CD53,0.0005123695354114055
248,CDC42SE2,0.0005114426573669044
1161,PPIB,0.0005097949586019616
262,CEMIP2,0.000509389062408892
1618,TCF25,0.0005082618360565318
1691,TRA2B,0.0005073990296240179
859,LSP1,0.0005065035461025594
833,LINC01138,0.000506499496787553
310,CNOT6L,0.0005037805133822395
1211,PSMB8,0.0005017382563336334
682,HSP90AB1,0.00050060880622545
1803,XIST,0.0005004298646777694
1538,SPTSSB,0.0004994347725863686
1381,RSF1,0.0004986892700577994
1754,UFC1,0.0004960588322652681
586,GNG2,0.0004960564629321052
1801,XCL1,0.0004930539608233453
445,DTHD1,0.0004929683503715249
247,CDC42SE1,0.0004921649616504342
1427,SF1,0.0004915845296595766
1155,POLR2L,0.0004915004483699506
1616,TBX21,0.0004905164738565799
232,CD48,0.000490454472308718
271,CFLAR,0.0004900871500276975
816,LBH,0.0004897513210249692
326,COX6C,0.0004896329300219873
483,EPC1,0.00048810629222568894
1475,SLC9A3R1,0.0004879804240576881
198,CCDC85B,0.000485715101814289
548,FUS,0.00048561553221215754
730,IQGAP2,0.000484397286489905
829,LINC00861,0.00048267804506986164
1143,PNISR,0.00048216040544812064
206,CCND3,0.00048132800108247146
1584,SUN2,0.0004792024931318888
886,MARCHF1,0.0004789326164056766
1797,WIPF1,0.00047863767039685713
1580,SUB1,0.0004780522681814777
936,MPHOSPH8,0.00047795636034786757
471,EMB,0.00047734801119125576
1223,PTGER4,0.00047498349204799475
199,CCDC88C,0.0004745425689857225
994,NDUFB2,0.0004738453638980057
708,IKZF1,0.00047353629294276427
1096,PDCD4,0.0004734124442530128
1825,ZBTB38,0.00047256957054220045
821,LEPROTL1,0.0004694393436106992
32,AKNA,0.0004692540053286836
503,FAM107B,0.0004691017336729455
1429,SF3B1,0.00046887416540182915
1173,PPP2R2B,0.0004669106376216351
953,MT.ND6,0.00046684856238504013
468,ELF1,0.0004665579065953074
1607,TAPBP,0.0004656391106840697
1628,TGFB1,0.00046492913450632556
464,EIF3G,0.0004649095348850232
1650,TMC8,0.00046478398532387124
1062,ORMDL1,0.00046404086147286964
672,HNRNPH1,0.0004630477455605516
1184,PRDM1,0.00046249901885877696
275,CHD1,0.00046223995722371693
1248,RAD21,0.0004620805350548717
1693,TRAF3IP3,0.0004615719369016512
1617,TC2N,0.0004613175504550636
138,BIN1,0.0004612575183761719
902,MECP2,0.0004604990627429903
1505,SNHG6,0.0004601957925620308
1274,RBM8A,0.0004576664327414984
113,ATRX,0.00045756549645424984
1280,RESF1,0.000457473534159572
390,DDIT4,0.00045657442983932083
825,LIMD2,0.0004563496813449216
1562,SSR2,0.0004558718257019124
133,BCLAF1,0.00045552853416330893
201,CCL3,0.00045483900101496173
801,KMT2E,0.00045475334368544085
378,CYTIP,0.0004545831185694117
1631,TGFBR3,0.00045405843990135614
627,H2AC20,0.00045313847548797886
797,KLRK1.AS1,0.0004529925407029061
71,ARGLU1,0.0004521369305638107
1020,NKTR,0.0004511010379879208
403,DDX6,0.00045040425788930557
1203,PRRC2C,0.0004496034643801274
261,CELF2,0.0004492047871923019
926,MLLT6,0.00044869976367051403
1739,U2SURP,0.0004483588891293502
1704,TRG.AS1,0.00044827274500249307
33,AKR1C3,0.00044552848405712397
630,H4C3,0.00044486943946088335
1800,XBP1,0.00044483990264747964
1138,PLEKHA1,0.00044475179886769043
1040,NSG1,0.000444395248872854
1732,TTC38,0.00044333036255501864
1077,PARK7,0.00044333034826732717
316,COMMD6,0.000443189047454749
533,FLNA,0.000442838857818916
84,ARID4B,0.0004427139831599344
42,ANKRD12,0.00044257285568542027
276,CHD2,0.00044187751822438536
968,MZT2B,0.0004417702502488715
683,HSP90B1,0.0004415146261750099
705,IGFBP7,0.00044030493219680703
845,LNPEP,0.0004385829401839074
78,ARHGAP9,0.0004381938928020405
775,KIF2A,0.000437659194890062
294,CLEC2B,0.00043743131439481824
811,KTN1,0.0004366096563593594
1688,TPR,0.0004352844381749052
1414,SELENOW,0.00043446378244580043
645,HELZ,0.0004334662217303561
589,GOLGA4,0.0004330820929637305
