,genes,importance
1381,PTGDS,0.000664791870510799
226,CASP8,0.0006636878772231863
1161,NOP53,0.000663558121604481
761,HLA.C,0.0006479639615679797
1838,TGFB1,0.0006246739989063203
1661,SLC25A37,0.0006079998277946282
2060,ZFP36L2,0.0006071076999679299
2018,XCL2,0.0005952167468110069
1294,PNN,0.0005900198732194343
801,ID2,0.0005877021055006942
727,GZMH,0.0005769164825216297
853,ITGA4,0.00057308252890435
851,ISG20,0.000552114216755659
85,APOL6,0.0005410538781047973
1384,PTMA,0.0005403011096442991
1045,MEX3C,0.000539142531106427
1166,NPM1,0.0005297957678129945
102,ARHGAP9,0.0005264963451148088
1914,TRBC2,0.0005253263470472604
1304,POLR2L,0.0005225441808439387
1889,TNIK,0.0005211837210198677
104,ARHGEF1,0.0005197275233621404
217,CAMK4,0.0005192574961174714
940,LCP1,0.0005123795384435081
1243,PDIA3,0.0005099969064682832
1906,TRAF3IP3,0.0005090564212744211
342,CLASP1,0.000503509027130828
936,LBH,0.0005020527187018469
1232,PCSK7,0.0005015304621628701
95,ARGLU1,0.0005007546531289839
1582,SAMHD1,0.0004953892664047076
760,HLA.B,0.0004901703179571198
1915,TRDC,0.0004874649050503473
1464,RN7SL2,0.00048707488763868965
1146,NFKBIA,0.0004859259659416896
633,FOS,0.0004825358004140987
1861,TLN1,0.00048125292569515095
1412,RAC2,0.00047671342307881474
634,FOSB,0.00047591465886111787
2040,ZBTB1,0.00047580922784927124
1057,MIR23AHG,0.000475616549242708
1995,VAV3,0.0004745647752243974
1129,NDUFB7,0.000473768562034789
1117,NCL,0.00046933456400595247
1284,PLEK,0.00046913137927630705
1747,SRP14,0.0004691294367519438
103,ARHGDIB,0.0004661694472151862
623,FKBP11,0.0004657492736176474
1779,STK10,0.0004643259108914981
333,CHST12,0.0004627210671553592
317,CFLAR,0.0004615493505731852
1205,OXNAD1,0.00045897841303008883
993,LSP1,0.0004580142539563781
2059,ZFP36,0.000456687544794059
530,EDF1,0.00045594223631352987
1241,PDGFD,0.0004540948100108523
434,CYRIB,0.00045399305406718983
171,BHLHE40,0.00045222912136864274
1760,SRSF5,0.00045172944532360075
1618,SET,0.0004510629651473677
117,ARL6IP5,0.00044768438767575256
1085,MTATP6P1,0.00044491408453762097
540,EIF3G,0.000443527970645988
1063,MLLT6,0.00044298071596924146
21,ACTN4,0.0004401256579100661
771,HNRNPA1,0.0004399899558185963
120,ARPC5L,0.0004392036201492238
765,HMGB1,0.0004365037646023976
346,CLIC1,0.0004360422612451889
374,CORO1A,0.00043571001522167257
1271,PIK3R1,0.00043524116074378927
505,DOK2,0.00043438711606699103
459,DDX3X,0.00043348333526477506
1290,PMAIP1,0.00043238815722050205
840,IQGAP1,0.00042885523516159583
773,HNRNPA3,0.0004240405413419409
1458,RHOC,0.00042376640452395194
474,DGKZ,0.00042336875511575647
1095,MYL12A,0.0004230773033938576
1111,NCALD,0.0004212160325903332
222,CARD16,0.0004195834603690861
1674,SLFN13,0.0004193906084300398
615,FCRL3,0.0004190373758740321
1994,VAMP2,0.00041673048259650483
359,CNOT6L,0.00041598170421035035
1754,SRRM2,0.00041515348473509514
1286,PLEKHA1,0.00041467925732544073
441,DBI,0.0004122291864006342
904,KLF2,0.00040825969857296896
735,H4C3,0.0004062523991079048
283,CD48,0.0004056550316841709
1788,SUB1,0.0004023893595326158
306,CELF2,0.0004007668815842453
1648,SIPA1,0.0004002711264951931
737,HBA1,0.0004002043364756754
1473,RNF165,0.0003998679120935024
259,CCNL1,0.00039917360325551716
1827,TCF25,0.0003974693682831855
345,CLEC2D,0.00039733202451870084
133,ATM,0.00039242908948430426
2019,XIST,0.0003922913301289395
1735,SPOCK2,0.00039208304675941393
1792,SUMO2,0.0003919640978977873
789,HSP90AA1,0.00038962038736955394
1761,SRSF7,0.00038843432873569194
1784,STK4,0.0003882749209089254
1309,PPIB,0.0003862663472405776
1392,PTPRC,0.0003854811149632452
482,DIAPH1,0.00038516273957034196
518,DUSP1,0.0003846246203741719
769,HMOX2,0.0003834357440720413
749,HELZ,0.0003828898745953857
807,IFI16,0.0003822710654153809
1463,RIPOR2,0.00038085836812278495
814,IGF2R,0.00038036815610987065
1088,MTSS1,0.00037528610426404045
1720,SON,0.00037512661135475945
63,ANKRD11,0.0003746568171881558
401,CTBP2,0.00037427520923085256
191,BTG2,0.00037375284772392066
166,BCLAF1,0.00037305514412620274
1112,NCAM1,0.00037300405958995257
1012,MAP3K8,0.00037263048257500257
1355,PRRC2C,0.0003710909015887714
