,genes,importance
332,HP1BP3,0.0008893667486146561
508,TPST2,0.0008850843231963723
89,ANKRD12,0.0008840320409023163
308,TAF1D,0.0008814032406013092
48,ANXA6,0.0008792725880168523
483,ADGRE5,0.0008784732742110752
44,GOLGA4,0.0008774194919937543
358,FMNL1,0.0008751110885226308
371,HNRNPH1,0.0008707402106685659
84,PHF3,0.0008691740182076796
255,NKTR,0.0008687916939409321
377,BRD7,0.0008675913166787335
277,KTN1,0.0008621633342361577
148,RAD21,0.000860509984748301
110,PTPN18,0.0008556098443033191
393,BRD2,0.0008549130172791207
380,PPP1R10,0.0008541737169367632
440,RNPS1,0.0008533045256782345
392,SLTM,0.0008506041353316679
236,APRT,0.0008482203962803207
83,H2AC20,0.000847606140865209
465,MT.ND6,0.0008448482343682644
349,SSH2,0.0008441964596960267
243,DHX36,0.0008431314834372765
165,BIRC6,0.0008397391678500074
234,MZT2B,0.0008387188588849433
259,U2SURP,0.0008366997487103955
434,FOSL2,0.0008344001060778057
515,CLEC2B,0.0008322859291913493
185,YTHDC1,0.0008292103891420623
495,FAM133B,0.0008253291164101395
497,PSMD8,0.0008226315923724377
273,NUFIP2,0.0008208246553896426
417,THEMIS2,0.0008201015205797343
313,SUGP2,0.0008171460642978646
320,HSPA9,0.0008159935384716998
364,SYF2,0.0008141233387616793
413,THRAP3,0.0008106010149237677
64,DSTN,0.0008072485996523287
139,HNRNPD,0.0008072448245639468
536,OSBPL8,0.0008016155064843752
240,ITGAX,0.0008011496244744896
534,ELF2,0.0008011237901814855
85,NFIL3,0.0007987748528226236
457,SRSF4,0.0007985331996861136
131,SPCS3,0.0007974576986997089
394,KANSL1,0.0007931640410641204
136,PPP3CA,0.0007917295894233027
288,DGKZ,0.0007894233628485916
201,HNRNPA0,0.000788917807076636
95,HMOX2,0.0007886047067727662
171,GABPB1.IT1,0.0007866867160083209
75,PCM1,0.0007862597506205027
372,S100A12,0.0007848854096326647
395,CYLD,0.0007833144018131856
428,ATF7IP,0.0007810539920044058
168,SEC61B,0.0007786962762280421
504,SLC38A2,0.0007784567680344619
482,TES,0.0007776452658721177
156,MAFF,0.0007768140636201894
226,RFC1,0.0007720414315412034
169,SRSF2,0.0007711264901538062
513,PTGER4,0.0007695152182531998
159,TNFRSF18,0.0007654292446218467
296,RWDD1,0.0007650401253786468
339,SF3B5,0.0007634024516924743
244,RNF166,0.000763303902432722
263,BUB3,0.0007628793884584789
200,NDUFB8,0.0007620384981092366
199,RSF1,0.0007619765853567285
448,PPP4R3A,0.0007619219991655568
274,SLA,0.0007618271448625782
